id,event_name,event_image,event_date_time,event_link
175,Sound Healing + Q and A with Joanna Grace,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102025560%2F357620345835%2F1%2Foriginal.20200527-221350?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=10572e983ccdecf4a780c1790c011fd6,"Thu, Jun 11, 2020 2:00 PM MDT",https://www.eventbrite.ca/e/sound-healing-q-and-a-with-joanna-grace-tickets-106991372074?aff=ebdssbonlinesearch
176,Flaccid Friday x ONCE VV,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100876724%2F301366887888%2F1%2Foriginal.20200513-150613?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C31%2C1920%2C960&s=5ae85475d768dbc998fa38d8587eb368,"Fri, Jun 12, 2020 7:00 PM MDT",https://www.eventbrite.com/e/flaccid-friday-x-once-vv-tickets-105252713700?aff=ebdssbonlinesearch
177,Lunch Hour Concert,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102190532%2F287190429497%2F1%2Foriginal.20200529-171430?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C19%2C1598%2C799&s=1d5c4b4119cb248bcec452f9f935ba78,"Wed, Jun 3, 2020 10:00 AM MDT",https://www.eventbrite.com/e/lunch-hour-concert-tickets-107248019714?aff=ebdssbonlinesearch
178,Virtual Music & Trivia Night,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101905318%2F94913525243%2F1%2Foriginal.20200526-193632?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=833006219f30095409978a993fefdea4,"Fri, Jun 5, 2020 5:30 PM MDT",https://www.eventbrite.com/e/virtual-music-trivia-night-tickets-106814424820?aff=ebdssbonlinesearch
179,Introductory Singing Lesson - all levels - 100% DISCOUNT!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102233774%2F298898226381%2F1%2Foriginal.20200419-175726?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C142%2C972%2C486&s=a389e6487c2c3dacce3f1c9e5e16b657,"Thu, Jun 11, 2020 12:00 PM MDT",https://www.eventbrite.co.uk/e/introductory-singing-lesson-all-levels-100-discount-tickets-107323274804?aff=ebdssbonlinesearch
180,Live Stream: Hanguitar Project Live,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102153640%2F443369278876%2F1%2Foriginal.20200529-081051?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1900%2C950&s=5b55ca92eb051511b590ce3c69594106,"Thu, Jun 4, 2020 11:00 AM MDT",https://www.eventbrite.co.uk/e/live-stream-hanguitar-project-live-tickets-107193195734?aff=ebdssbonlinesearch
181,Virtual Sunday Brunch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98716046%2F161334820289%2F1%2Foriginal.20200415-005523?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C162%2C1080%2C540&s=5c274e90523305af81906c1176718548,"Sun, Jun 7, 2020 10:30 AM MDT",https://www.eventbrite.com/e/virtual-sunday-brunch-tickets-102742726260?aff=ebdssbonlinesearch
182,Phoenix Sorority Virtual Prom,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100596240%2F197188631342%2F1%2Foriginal.20200509-233410?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=171%2C0%2C630%2C315&s=228e573ec85d1520a80eda9d65d77d3d,"Sat, Jun 6, 2020 5:00 PM MDT",https://www.eventbrite.com/e/phoenix-sorority-virtual-prom-tickets-104848536796?aff=ebdssbonlinesearch
183,Music For Causes Discussion And Sing-along,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101720256%2F318561429%2F1%2Foriginal.20200524-061417?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C84%2C1058%2C529&s=5847fe2be9272e514c23e1e2475f4184,"Sat, Jun 13, 2020 11:00 AM MDT",https://www.eventbrite.co.uk/e/music-for-causes-discussion-and-sing-along-tickets-106540559682?aff=ebdssbonlinesearch
184,Tune In With Katumba - Play the Tune!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101861302%2F30834230237%2F1%2Foriginal.20200526-122154?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=aa90b505f684fd3abf602d536a9255f4,"Wed, Jun 10, 2020 12:30 PM MDT + 4 more events",https://www.eventbrite.co.uk/e/tune-in-with-katumba-play-the-tune-tickets-106739657188?aff=ebdssbonlinesearch
185,Real Heroes Need Masks Concert Series,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101805058%2F209153206177%2F1%2Foriginal.20200525-184809?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C303%2C1242%2C621&s=4674ff20a5611e9a798726e237d3b40c,"Thu, Jun 11, 2020 7:00 PM MDT",https://www.eventbrite.com/e/real-heroes-need-masks-concert-series-tickets-106657573674?aff=ebdssbonlinesearch
186,Refresh Yrslf - FREE JAZZ CONCERT ! DAVETLİSİNİZ - ÜCRETSİZ CAZ KONSERİ,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101772768%2F185081247795%2F1%2Foriginal.20200525-094621?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C1280%2C640&s=46f1c5ff2cb09be604020faf8060193a,"Fri, Jun 12, 2020 12:30 PM MDT",https://www.eventbrite.com/e/refresh-yrslf-free-jazz-concert-davetlisiniz-ucretsiz-caz-konseri-tickets-106628426494?aff=ebdssbonlinesearch
187,"New Student Placement (Beginners, Kids)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101187176%2F146232647945%2F1%2Foriginal.20200517-183523?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1280%2C640&s=05bd63dbbe4945b296aa30fe66567705,"Sun, Jun 7, 2020 12:00 PM MDT + 47 more events",https://www.eventbrite.com/e/new-student-placement-beginners-kids-tickets-105708577200?aff=ebdssbonlinesearch
188,The PPBSO In Conversation...with Finlay MacDonald,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102294470%2F42701160310%2F1%2Foriginal.20200531-163307?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C247%2C4502%2C2251&s=61e9dde72b152d089da87ed2c267ec28,"Thu, Jun 11, 2020 10:00 AM MDT",https://www.eventbrite.ca/e/the-ppbso-in-conversationwith-finlay-macdonald-registration-107359346696?aff=ebdssbonlinesearch
189,On Your Radar Listening Party,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101283054%2F138255493024%2F1%2Foriginal.20200518-215418?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1024%2C512&s=ba9c84082e610e37bd6fdea336c571bd,"Sat, Jun 6, 2020 1:00 PM MDT",https://www.eventbrite.co.uk/e/on-your-radar-listening-party-tickets-105889377980?aff=ebdssbonlinesearch
190,Beats & Bytes Live - June 4,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102215200%2F447019089956%2F1%2Foriginal.20200529-211509?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C122%2C1078%2C539&s=f1f545a50524bdd7b82ccb43dc2e1031,"Thu, Jun 4, 2020 3:00 PM MDT",https://www.eventbrite.com/e/beats-bytes-live-june-4-tickets-107041568212?aff=ebdssbonlinesearch
191,Producer Kid,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101792100%2F210154105771%2F1%2Foriginal.20200525-153000?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=25%2C47%2C694%2C347&s=d2784374bc3870a2f5e29e3ff414b9b8,"Mon, Jun 15, 2020 6:00 PM MDT",https://www.eventbrite.com/e/producer-kid-tickets-106653796376?aff=ebdssbonlinesearch
192,#TagTeamThursday,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F99379858%2F161334820289%2F1%2Foriginal.20200423-203810?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C261%2C662%2C331&s=cc94aa35a8c5a8b0e562efab45c99429,"Thu, Jun 4, 2020 7:00 PM MDT",https://www.eventbrite.com/e/tagteamthursday-tickets-103474832008?aff=ebdssbonlinesearch
193,"Songs of Love: Lost and Found (Friday, 7:30pm)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102266856%2F183837636026%2F1%2Foriginal.20200530-233018?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1630%2C815&s=d7ac4e075ff0e86340d19080b4a485cc,"Fri, Jun 5, 2020 5:30 PM MDT",https://www.eventbrite.com/e/songs-of-love-lost-and-found-friday-730pm-tickets-107249048792?aff=ebdssbonlinesearch
194,"Songs of Love: Lost and Found (Friday, 7:30pm)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102266856%2F183837636026%2F1%2Foriginal.20200530-233018?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1630%2C815&s=d7ac4e075ff0e86340d19080b4a485cc,"Fri, Jun 5, 2020 5:30 PM MDT",https://www.eventbrite.com/e/songs-of-love-lost-and-found-friday-730pm-tickets-107249048792?aff=ebdssbonlinesearch
195,"Songs of Love: Lost and Found (Wednesday, 7:30pm)",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102266802%2F183837636026%2F1%2Foriginal.20200530-232929?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C10%2C1630%2C815&s=ba6670852cfd7553512bfeccdd2ff257,"Wed, Jun 3, 2020 5:30 PM MDT",https://www.eventbrite.com/e/songs-of-love-lost-and-found-wednesday-730pm-tickets-107248962534?aff=ebdssbonlinesearch
196,Sultan Room Sessions: LIVE with Nicole Mercedes and Ariana and The Rose,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102035880%2F282478632189%2F1%2Foriginal.20200528-010355?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=8%2C0%2C2032%2C1016&s=4f37cbcbdb354752dc76df78c4cdb857,"Thu, Jun 4, 2020 6:00 PM MDT",https://www.eventbrite.com/e/sultan-room-sessions-live-with-nicole-mercedes-and-ariana-and-the-rose-tickets-106867794450?aff=ebdssbonlinesearch
197,Sultan Room Sessions: LIVE with Good God,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101936356%2F282478632189%2F1%2Foriginal.20200527-022823?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C800%2C400&s=ec3fa4a458ddfb50b3b73ffae2d5ce7c,"Tue, Jun 9, 2020 6:00 PM MDT",https://www.eventbrite.com/e/sultan-room-sessions-live-with-good-god-tickets-106868368166?aff=ebdssbonlinesearch
198,Official Roblox Bad Idea Tour,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101080484%2F442470289696%2F1%2Foriginal.20200515-155421?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C49%2C620%2C310&s=2241dfc199cfcba930c4e45fe1149ebf,"Wed, Jun 10, 2020 12:00 PM MDT",https://www.eventbrite.com/e/official-roblox-bad-idea-tour-tickets-105538574718?aff=ebdssbonlinesearch
199,SUNDAY SERVICE WITH DJ SPINLYFE THE R&B PARTY,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100684088%2F251500464393%2F1%2Foriginal.20200511-164641?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C135%2C1280%2C640&s=c92474f5f2e68cc0474b3a5f9efa6d05,"Sun, Jun 7, 2020 4:00 PM MDT + 8 more events",https://www.eventbrite.com/e/sunday-service-with-dj-spinlyfe-the-rb-party-tickets-104994675902?aff=ebdssbonlinesearch
200,Crown Crafted Music Series:Marcotte,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101718282%2F141796923715%2F1%2Foriginal.20200524-041957?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C88%2C1920%2C960&s=3543399945b1347563d4a0e7e8d9b7f8,"Sat, Jun 6, 2020 3:00 PM MDT",https://www.eventbrite.com/e/crown-crafted-music-seriesmarcotte-tickets-106536467442?aff=ebdssbonlinesearch
201,“Back To The 90s“ ZOOM Party,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F89406297%2F299112223951%2F1%2Foriginal.20200125-104706?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C281%2C1078%2C539&s=75ca98447aff34f3ff0d5833d09afb74,"Sat, Jun 13, 2020 4:00 PM MDT",https://www.eventbrite.com/e/back-to-the-90s-zoom-party-tickets-91430584339?aff=ebdssbonlinesearch
202,PIANO PERFORMANCE WITH HEIDI SAVOIE,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102307900%2F442808792746%2F1%2Foriginal.20200531-224144?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C35%2C900%2C450&s=cb18f2bcdaae95bbb3cdb9c0d3acb589,"Fri, Jun 12, 2020 1:00 PM MDT",https://www.eventbrite.ca/e/piano-performance-with-heidi-savoie-tickets-107495154902?aff=ebdssbonlinesearch
203,QUEST's Virtual Pride Prom 2020,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101692416%2F448381554914%2F1%2Foriginal.20200523-161816?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=4%2C746%2C1422%2C711&s=e5ff3faafcd6b88f00ec80e002352be7,"Sat, Jun 27, 2020 2:00 PM MDT",https://www.eventbrite.com/e/quests-virtual-pride-prom-2020-tickets-106388970274?aff=ebdssbonlinesearch
204,The Big Strum - Ukulele Workshop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98649064%2F181682887636%2F1%2Foriginal.20200414-105614?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1920%2C960&s=cfe2335ce3e329928513522f36ffb901,"Thu, Jun 4, 2020 9:00 AM MDT + 4 more events",https://www.eventbrite.co.uk/e/the-big-strum-ukulele-workshop-tickets-102348005640?aff=ebdssbonlinesearch
205,Summer Singalong,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102263848%2F4681674917%2F1%2Foriginal.20200530-220308?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C73%2C600%2C300&s=e0985975b3a42aca304bd4e9fd9f3fe2,"Sun, Jun 28, 2020 12:30 PM MDT",https://www.eventbrite.com/e/summer-singalong-tickets-107380028556?aff=ebdssbonlinesearch
206,Conduction Jam #12,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102039236%2F143447854900%2F1%2Foriginal.20200528-022002?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C46%2C1338%2C669&s=b0459f6621ef1dd514415cabaf3a78f0,"Wed, Jun 3, 2020 6:00 PM MDT",https://www.eventbrite.com/e/conduction-jam-12-tickets-107023034778?aff=ebdssbonlinesearch
207,Conduction Jam #13,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102184554%2F143447854900%2F1%2Foriginal.20200529-161112?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C43%2C1338%2C669&s=5c240c12dffbd10da65505b178888b39,"Tue, Jun 9, 2020 3:30 PM MDT",https://www.eventbrite.com/e/conduction-jam-13-tickets-107240800120?aff=ebdssbonlinesearch
208,Bradford University - Student Union Collection,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101782596%2F254100041942%2F1%2Foriginal.20200525-130726?w=312&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C2%2C312%2C156&s=a39d28c4bdd1ae6691e7d47e06b1f8a4,"Wed, Jun 10, 2020 12:30 PM MDT",https://www.eventbrite.co.uk/e/bradford-university-student-union-collection-tickets-106641750346?aff=ebdssbonlinesearch
209,Cyber Saturdays: ONLINE FREE Digital ZOOM Dance Party ,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98499598%2F56013111215%2F1%2Foriginal.20200411-211204?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C640%2C320&s=c36a50590b8f3d00d392f4f1b70afce1,"Sat, Jun 6, 2020 11:00 PM MDT + 2 more events",https://www.eventbrite.com/e/cyber-saturdays-online-free-digital-zoom-dance-party-tickets-102493404532?aff=ebdssbonlinesearch
210,Gold Data All Access,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102137888%2F251185850404%2F1%2Foriginal.20200529-010347?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=180%2C0%2C1472%2C736&s=13d7efb9975eaccd17da26a5b405e150,"Fri, Jun 5, 2020 5:00 PM MDT + 28 more events",https://www.eventbrite.com/e/gold-data-all-access-tickets-107160285298?aff=ebdssbonlinesearch
211,Setting the Mood: Music Playlists,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101873782%2F184772744282%2F1%2Foriginal.20200526-144921?w=400&auto=format%2Ccompress&q=75&sharp=10&rect=94%2C0%2C400%2C200&s=f97cb985fc8425b34922c4d01b19ed26,"Mon, Jun 8, 2020 10:00 AM MDT",https://www.eventbrite.com/e/setting-the-mood-music-playlists-tickets-106776324862?aff=ebdssbonlinesearch
212,Exposure,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F98270908%2F439050104826%2F1%2Foriginal.20200408-143642?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=dfb4d982ddc6358c68a7ef2afe471f4f,"Sat, Jun 6, 2020 11:00 AM MDT",https://www.eventbrite.com/e/exposure-tickets-102262275218?aff=ebdssbonlinesearch
213,Virtual Open Mic Night,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101866612%2F445584801730%2F1%2Foriginal.20200526-133443?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C150%2C1500%2C750&s=88f087688d1ca58d82c841cf645b0610,"Fri, Jun 5, 2020 6:00 PM MDT + 10 more events",https://www.eventbrite.com/e/virtual-open-mic-night-tickets-106767612804?aff=ebdssbonlinesearch
214,Art & Soul presents JAMMIE JAM 2020,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102032196%2F229355795255%2F1%2Foriginal.20200527-235337?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C2010%2C2100%2C1050&s=c7ec82235f12a8f35548e0cdc85615c0,"Sat, Jun 6, 2020 6:00 PM MDT",https://www.eventbrite.com/e/art-soul-presents-jammie-jam-2020-tickets-107014922514?aff=ebdssbonlinesearch
215,OBSOLETE MAN - INSTAGRAM LIVE @THEEPARKSIDE SAT. 6/6 AT 7PM!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101200684%2F303894374307%2F1%2Foriginal.20200518-004345?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C560%2C280&s=d37aca33cf8912df701f50f3ba613bc0,"Sat, Jun 6, 2020 8:00 PM MDT",https://www.eventbrite.com/e/obsolete-man-instagram-live-theeparkside-sat-66-at-7pm-tickets-107254968498?aff=ebdssbonlinesearch
216,Tambourine Tuesdays: Percussion for Shut-Ins -- on Zoom,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100890496%2F445741805114%2F1%2Foriginal.20200513-172026?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1220%2C2678%2C1339&s=e7056ca113b0975e970d09e743f5b1d4,"Tue, Jun 2, 2020 3:00 PM MDT + 4 more events",https://www.eventbrite.com/e/tambourine-tuesdays-percussion-for-shut-ins-on-zoom-tickets-100085987884?aff=ebdssbonlinesearch
217,Saturday Quaran-Concerts,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100893942%2F445741805114%2F1%2Foriginal.20200513-175624?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1245%2C2678%2C1339&s=2d4dff7cd8d5850581a620312e555fd9,"Sat, Jun 6, 2020 6:00 PM MDT + 10 more events",https://www.eventbrite.com/e/saturday-quaran-concerts-tickets-105275901054?aff=ebdssbonlinesearch
218,Sunday Quaran-Concerts,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101825680%2F248372868408%2F1%2Foriginal.20200526-003603?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C51%2C612%2C306&s=796d60cf3fe545b9430f8c77e747781c,"Sun, Jun 7, 2020 6:00 PM MDT + 10 more events",https://www.eventbrite.com/e/sunday-quaran-concerts-tickets-105281084558?aff=ebdssbonlinesearch
219,International Women in Jazz First Mondays Open Mic,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101186280%2F1954592035%2F1%2Foriginal.20200517-180733?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C5152%2C2576&s=8fb697d1fe5080dec3d61efb040f88fc,"Mon, Jun 1, 2020 4:00 PM MDT",https://www.eventbrite.com/e/international-women-in-jazz-first-mondays-open-mic-tickets-106701613398?aff=ebdssbonlinesearch
220,Master Class with Vincent Gardner | Presented by Memphis Jazz Workshop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101812248%2F292793467120%2F1%2Foriginal.20200525-203130?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=0746350d4ece0a7d911b956667d6146e,"Wed, Jun 10, 2020 3:00 PM MDT",https://www.eventbrite.com/e/master-class-with-vincent-gardner-presented-by-memphis-jazz-workshop-tickets-107213492442?aff=ebdssbonlinesearch
221,Free Introductory Session for Simply Music Piano Lessons,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101813332%2F292793467120%2F1%2Foriginal.20200525-204730?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=0d64819a936b576844b8eb45eb287946,"Fri, Jun 5, 2020 7:00 PM MDT + 7 more events",https://www.eventbrite.com/e/free-introductory-session-for-simply-music-piano-lessons-tickets-430581882?aff=ebdssbonlinesearch
222,Angel Subero & Wilson Vera and #CadenciaLatina,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101466424%2F144875589570%2F1%2Foriginal.20200520-193326?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1200%2C600&s=5f77795ea1546fe01f7f99774da310ae,"Sun, Jun 7, 2020 5:00 PM MDT",https://www.eventbrite.com/e/angel-subero-wilson-vera-and-cadencialatina-tickets-106663340924?aff=ebdssbonlinesearch
223,Manolo Mairena & Leo Blanco and #CadenciaLatina,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F100627962%2F54924685195%2F1%2Foriginal.20200510-221915?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=46%2C195%2C1822%2C911&s=f85fda51e76f5cf084e681f553f7c86e,"Thu, Jun 4, 2020 5:00 PM MDT",https://www.eventbrite.com/e/manolo-mairena-leo-blanco-and-cadencialatina-tickets-106662554572?aff=ebdssbonlinesearch
224,CRAFTING: Eventbrite Online Test,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102304002%2F442408407532%2F1%2Foriginal.20200531-205951?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C269%2C540%2C270&s=caa89a6796c3db6f0b857014dd48bd75,"Sun, Jun 28, 2020 6:00 PM MDT",https://www.eventbrite.com/e/crafting-eventbrite-online-test-tickets-105981694100?aff=ebdssbonlinesearch
225,Afflicted From Youth (Virtual Open Mic),https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102308802%2F448635983534%2F1%2Foriginal.20200531-230456?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C279%2C720%2C360&s=23e29b6d533ca6f503c055239e7e405c,"Sat, Jun 6, 2020 7:00 PM MDT + 29 more events",https://www.eventbrite.com/e/afflicted-from-youth-virtual-open-mic-tickets-102627272936?aff=ebdssbonlinesearch
226,Virtual Concerts,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F102275704%2F214875385998%2F1%2Foriginal.20200531-042013?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=52d3b371288bc3830a830469899ead0f,"Tue, Jun 2, 2020 12:05 PM MDT",https://www.eventbrite.com/e/virtual-concerts-tickets-107464936518?aff=ebdssbonlinesearch
227,Catfish and the bottlemen at home,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101428022%2F182600297867%2F1%2Foriginal.20200520-124554?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1200%2C600&s=498f3a9320a3c4648f5c8de0707e44c4,"Thu, Jun 4, 2020 6:00 PM MDT",https://www.eventbrite.com/e/catfish-and-the-bottlemen-at-home-tickets-107496390598?aff=ebdssbonlinesearch
228,Stay Vintaj Tuned,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F101427414%2F182600297867%2F1%2Foriginal.20200520-123618?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=748a76ec5fc76247359516eda02eb459,"Tue, Jun 2, 2020 7:00 PM MDT",https://www.eventbrite.com/e/stay-vintaj-tuned-tickets-107397956178?aff=ebdssbonlinesearch
